2013-10-25 18:45:34.482684|INFO    |VirtualServer |  1| listening on 0.0.0.0:9987
2013-10-25 18:45:35.278467|INFO    |VirtualServer |  1| client connected 'Rusofil'(id:3189) from 37.8.247.228:49715
2013-10-25 18:45:43.400249|INFO    |VirtualServer |  1| client connected 'minefjoza'(id:3437) from 31.182.66.145:45334
2013-10-25 18:46:00.154121|INFO    |VirtualServer |  1| client connected 'Husqvarna'(id:2) from 83.22.67.175:55102
2013-10-25 18:46:41.433482|INFO    |VirtualServer |  1| client connected 'HATO'(id:3475) from 89.230.34.76:64536
2013-10-25 18:46:56.201118|INFO    |VirtualServer |  1| permission 'i_icon_id'(id:16520) with values (value:42696069) was added by 'Husqvarna'(id:2) to channel '&#9679; [ Head Admin ] Husqvarna'(id:3)
2013-10-25 18:46:56.206350|INFO    |VirtualServer |  1| channel '&#9679; [ Head Admin ] Husqvarna'(id:3) edited by 'Husqvarna'(id:2)
2013-10-25 18:48:01.502813|INFO    |VirtualServer |  1| client disconnected 'minefjoza'(id:3437) reason 'reasonmsg=wyszed&#322;'
2013-10-25 18:48:47.537439|INFO    |VirtualServer |  1| query client connected 'Unknown from 62.75.222.14:47858'(id:11)
2013-10-25 18:48:47.928626|INFO    |VirtualServer |  1| query client disconnected 'Unknown from 62.75.222.14:47858'(id:11) reason 'reasonmsg=disconnecting'
2013-10-25 18:48:48.126736|INFO    |VirtualServer |  1| client disconnected 'HATO'(id:3475) reason 'reasonmsg=leaving'
2013-10-25 18:53:20.387008|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:35113'(id:11)
2013-10-25 18:53:20.758417|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:11) reason 'reasonmsg=connection lost'
2013-10-25 18:54:38.339334|INFO    |VirtualServer |  1| client connected 'Maggie'(id:3287) from 83.8.195.121:19897
2013-10-25 18:54:47.717278|INFO    |VirtualServer |  1| client disconnected 'Maggie'(id:3287) reason 'reasonmsg=leaving'
2013-10-25 18:55:09.589395|INFO    |VirtualServer |  1| client connected 'BiczPlis'(id:3214) from 81.210.53.2:53652
2013-10-25 18:55:23.148068|INFO    |VirtualServer |  1| channel 'fifa&#322;ke'(id:984) created by 'BiczPlis'(id:3214)
2013-10-25 18:56:20.538512|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:42523'(id:11)
2013-10-25 18:56:20.909595|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:11) reason 'reasonmsg=connection lost'
2013-10-25 18:56:38.737924|INFO    |VirtualServer |  1| client connected 'zN*'(id:2261) from 195.117.40.203:4572
2013-10-25 18:57:29.564580|INFO    |VirtualServer |  1| client connected 'ThePablo/TankPablo2000'(id:2453) from 212.91.29.5:49948
2013-10-25 18:57:49.833756|INFO    |VirtualServer |  1| client connected 'Maggie'(id:3287) from 83.8.195.121:19897
2013-10-25 18:59:20.343192|INFO    |VirtualServer |  1| query client connected 'Unknown from 108.61.78.148:39810'(id:11)
2013-10-25 18:59:20.712919|INFO    |VirtualServer |  1| query client disconnected 'GameTracker'(id:11) reason 'reasonmsg=connection lost'
2013-10-25 19:00:03.868562|INFO    |VirtualServer |  1| client connected 'damigta'(id:3361) from 83.9.21.166:18254
2013-10-25 19:00:49.916061|INFO    |VirtualServer |  1| client connected '&#729;&#903;&#1632;&#8226;&#9679;MaQu&#9679;&#8226;&#1632;&#903;&#729;'(id:2457) from 87.116.198.142:1990
